@relation resteasy

@attribute fqCaller string
@attribute fqCalls string

@data
'org.collectionspace.services.account.client.test.AccountServiceTest.searchScreenNameEmail','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountServiceTest.updatePassword','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity'
'org.collectionspace.services.account.client.test.AccountServiceTest.updatePasswordWithoutUser','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.updateInvalidPassword','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.findPrebuiltAdminAccount','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommonList>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountServiceTest.verifyMetadataProtection','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity'
'org.collectionspace.services.account.client.test.AccountServiceTest.verifyProtectionReadOnly','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.releaseConnection org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.releaseConnection org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.releaseConnection'
'org.collectionspace.services.account.client.test.AccountServiceTest.deactivate','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity'
'org.collectionspace.services.account.client.test.AccountServiceTest.updateNonExistent','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus'
'org.collectionspace.services.account.client.test.AccountServiceTest.updateWrongUser','org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getEntity org.jboss.resteasy.client.ClientResponse<org.collectionspace.services.account.AccountsCommon>.getStatus'
