@relation webobjects

@attribute fqCaller string
@attribute fqCalls string

@data
'er.ajax.AjaxFlexibleFileUpload._ajaxUploadOptions','com.webobjects.foundation.NSMutableArray<java.lang.String>.<init> com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.add com.webobjects.foundation.NSMutableArray<java.lang.String>.add com.webobjects.foundation.NSMutableArray<java.lang.String>.add com.webobjects.foundation.NSMutableArray<java.lang.String>.add com.webobjects.foundation.NSMutableArray<java.lang.String>.immutableClone'
'er.ajax.AjaxFlexibleFileUpload.ajaxUploadOptions','com.webobjects.foundation.NSArray<java.lang.String>.componentsJoinedByString'
'er.ajax.AjaxFlexibleFileUpload._ajaxUploadLabels','com.webobjects.foundation.NSMutableArray<java.lang.String>.<init> com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject'
'er.ajax.AjaxFlexibleFileUpload.ajaxUploadLabels','com.webobjects.foundation.NSArray<java.lang.String>.componentsJoinedByString'
'er.ajax.AjaxFlexibleFileUpload._options','com.webobjects.foundation.NSMutableArray<java.lang.String>.<init> com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.add com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject com.webobjects.foundation.NSMutableArray<java.lang.String>.addObject'
'er.ajax.AjaxFlexibleFileUpload.options','com.webobjects.foundation.NSArray<java.lang.String>.componentsJoinedByString'
'er.ajax.AjaxFlexibleFileUpload.uploadState','com.webobjects.foundation.NSMutableDictionary<java.lang.String,java.lang.String>.<init> com.webobjects.foundation.NSMutableDictionary<java.lang.String,?>.takeValueForKey com.webobjects.foundation.NSMutableDictionary<java.lang.String,?>.takeValueForKey com.webobjects.foundation.NSMutableDictionary<java.lang.String,?>.takeValueForKey com.webobjects.foundation.NSMutableDictionary<java.lang.String,?>.takeValueForKey com.webobjects.foundation.NSMutableDictionary<java.lang.String,?>.immutableClone'
'er.ajax.AjaxFlexibleFileUpload.cancelUrl','com.webobjects.appserver.WOApplication.application com.webobjects.foundation.NSDictionary<java.lang.String,java.lang.Boolean>.<init>'
'er.ajax.AjaxFunctionButton.AjaxFunctionButton','com.webobjects.appserver._private.WODynamicElementCreationException.<init> com.webobjects.appserver._private.WODynamicElementCreationException.<init>'
'er.ajax.AjaxFunctionButton.isDisabled','com.webobjects.appserver.WOContext.component com.webobjects.appserver.WOAssociation.booleanValueInComponent'
