@relation wicket

@attribute fqCaller string
@attribute fqCalls string

@data
'org.geoserver.security.web.AbstractConfirmRemovalPanel.AbstractConfirmRemovalPanel','org.apache.wicket.markup.html.WebMarkupContainer.<init> org.apache.wicket.markup.html.WebMarkupContainer.<init> org.apache.wicket.markup.html.WebMarkupContainer.<init> org.apache.wicket.markup.html.WebMarkupContainer.add org.apache.wicket.markup.html.WebMarkupContainer.setVisible org.apache.wicket.markup.html.list.ListView<java.lang.String>.<init> org.apache.wicket.markup.html.WebMarkupContainer.add org.apache.wicket.markup.html.WebMarkupContainer.<init> org.apache.wicket.markup.html.WebMarkupContainer.<init> org.apache.wicket.markup.html.WebMarkupContainer.add org.apache.wicket.markup.html.WebMarkupContainer.setVisible org.apache.wicket.markup.html.list.ListView<java.lang.String>.<init> org.apache.wicket.markup.html.WebMarkupContainer.add'
'org.geoserver.security.web.AbstractConfirmRemovalPanel.populateItem','org.apache.wicket.markup.html.list.ListItem<java.lang.String>.getModelObject org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.list.ListItem<java.lang.String>.add org.apache.wicket.markup.html.list.ListItem<java.lang.String>.getModelObject org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.list.ListItem<java.lang.String>.add'
'org.geoserver.security.web.AbstractConfirmRemovalPanel.problems','org.apache.wicket.model.IModel<java.lang.String>.getObject'
'org.geoserver.security.web.AbstractConfirmRemovalPanelTest.labelTextForRemovedObjects','org.apache.wicket.markup.html.list.ListView.getDefaultModelObjectAsString'
'org.geoserver.security.web.AbstractConfirmRemovalPanelTest.labelTextForProblematicObjects','org.apache.wicket.markup.html.list.ListView.getDefaultModelObjectAsString'
'org.geoserver.web.data.store.AbstractCoverageStorePage.initUI','org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.model.ResourceModel.getObject org.apache.wicket.model.Model<org.geoserver.catalog.CoverageStoreInfo>.<init> org.apache.wicket.markup.html.form.Form.<init> org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.link.BookmarkablePageLink<org.geoserver.web.data.store.AbstractCoverageStorePage>.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.setDefaultButton org.apache.wicket.markup.html.panel.FeedbackPanel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add'
'org.geoserver.web.data.store.AbstractCoverageStorePage.onError','org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'org.geoserver.web.data.store.AbstractCoverageStorePage.onSubmit','org.apache.wicket.markup.html.form.Form.getModelObject org.apache.wicket.markup.html.form.Form.error org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'org.geoserver.web.data.store.AbstractCoverageStorePage.saveLink','org.apache.wicket.ajax.markup.html.form.AjaxSubmitLink.<init>'
'org.fluttercode.datavalve.samples.wicketdemo.custom.AbstractCustomPaginatorPage.AbstractCustomPaginatorPage','org.apache.wicket.model.CompoundPropertyModel<org.fluttercode.datavalve.dataset.ObjectDataset<org.fluttercode.datavalve.samples.wicketdemo.model.Person>>.<init> org.apache.wicket.markup.html.list.PropertyListView.<init> org.apache.wicket.markup.html.form.Form.<init> org.apache.wicket.markup.html.form.Button.<init> org.apache.wicket.markup.html.form.Button.<init> org.apache.wicket.markup.html.form.Button.<init> org.apache.wicket.markup.html.form.Button.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.form.Form.add'
'org.fluttercode.datavalve.samples.wicketdemo.custom.AbstractCustomPaginatorPage.populateItem','org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.list.ListItem.add org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.list.ListItem.add org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.list.ListItem.add'
'org.fluttercode.datavalve.samples.wicketdemo.custom.AbstractCustomPaginatorPage.configButtons','org.apache.wicket.markup.html.form.Button.setEnabled org.apache.wicket.markup.html.form.Button.setEnabled'
'org.geoserver.web.data.store.AbstractDataAccessPage.initUI','org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.model.ResourceModel.getObject org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.model.ResourceModel.getObject org.apache.wicket.model.CompoundPropertyModel.<init> org.apache.wicket.markup.html.form.Form.<init> org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.basic.Label.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.model.ResourceModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.panel.FeedbackPanel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.link.BookmarkablePageLink.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.ajax.markup.html.form.AjaxSubmitLink.<init> org.apache.wicket.markup.html.form.Form.add'
'org.geoserver.web.data.store.AbstractDataAccessPage.onError','org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'org.geoserver.web.data.store.AbstractDataAccessPage.onSubmit','org.apache.wicket.markup.html.form.Form.getModelObject org.apache.wicket.markup.html.form.Form.error org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'org.geoserver.web.data.store.AbstractDataAccessPage.makeNamespaceSyncUpWithWorkspace','org.apache.wicket.ajax.form.OnChangeAjaxBehavior.<init> org.apache.wicket.markup.html.form.DropDownChoice.add'
'org.geoserver.web.data.store.AbstractDataAccessPage.onUpdate','org.apache.wicket.markup.html.form.Form.getModel org.apache.wicket.model.IModel.getObject org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.markup.html.form.DropDownChoice.getModelObject org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
'org.geoserver.web.data.store.AbstractDataAccessPage.findNamespacePanel','org.apache.wicket.MarkupContainer.iterator'
'org.geoserver.security.web.data.AbstractDataAccessRulePage.AbstractDataAccessRulePage','org.apache.wicket.model.CompoundPropertyModel.<init> org.apache.wicket.markup.html.form.Form<org.geoserver.security.impl.DataAccessRule>.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.setRequired org.apache.wicket.ajax.form.AjaxFormComponentUpdatingBehavior.<init> org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.add org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.setRequired org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.setOutputMarkupId org.apache.wicket.markup.html.form.DropDownChoice<org.geoserver.security.AccessMode>.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.DropDownChoice<org.geoserver.security.AccessMode>.setRequired org.apache.wicket.model.PropertyModel.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.form.SubmitLink.<init> org.apache.wicket.markup.html.form.Form.add org.apache.wicket.markup.html.link.BookmarkablePageLink<org.geoserver.security.impl.DataAccessRule>.<init> org.apache.wicket.markup.html.form.Form.add'
'org.geoserver.security.web.data.AbstractDataAccessRulePage.onUpdate','org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.getConvertedInput org.apache.wicket.model.Model<java.util.ArrayList<java.lang.String>>.<init> org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.setChoices org.apache.wicket.markup.html.form.DropDownChoice<java.lang.String>.modelChanged org.apache.wicket.ajax.AjaxRequestTarget.addComponent'
