@relation cloud9

@attribute fqCaller string
@attribute fqCalls string

@data
'ivory.app.PreprocessWt10g.run','edu.umd.cloud9.collection.trecweb.TrecWebDocnoMappingBuilder.<init> edu.umd.cloud9.collection.trecweb.TrecWebDocnoMappingBuilder.build edu.umd.cloud9.collection.trecweb.Wt10gDocnoMapping.getCanonicalName'
'ivory.ptc.data.PseudoJudgments.PseudoJudgments','edu.umd.cloud9.util.array.ArrayListOfInts.<init> edu.umd.cloud9.util.array.ArrayListOfFloats.<init>'
'ivory.ptc.data.PseudoJudgments.readFields','edu.umd.cloud9.util.array.ArrayListOfInts.clear edu.umd.cloud9.util.array.ArrayListOfInts.add edu.umd.cloud9.util.array.ArrayListOfFloats.clear edu.umd.cloud9.util.array.ArrayListOfFloats.add'
'ivory.ptc.data.PseudoJudgments.write','edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfFloats.size edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfFloats.size edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfInts.get edu.umd.cloud9.util.array.ArrayListOfFloats.size edu.umd.cloud9.util.array.ArrayListOfFloats.get'
'ivory.ptc.data.PseudoJudgments.toString','edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfInts.get edu.umd.cloud9.util.array.ArrayListOfFloats.get'
'ivory.ptc.data.PseudoJudgments.clear','edu.umd.cloud9.util.array.ArrayListOfInts.clear edu.umd.cloud9.util.array.ArrayListOfFloats.clear'
'ivory.ptc.data.PseudoJudgments.size','edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfFloats.size edu.umd.cloud9.util.array.ArrayListOfInts.size edu.umd.cloud9.util.array.ArrayListOfFloats.size edu.umd.cloud9.util.array.ArrayListOfInts.size'
'ivory.ptc.data.PseudoJudgments.sumWeights','edu.umd.cloud9.util.array.ArrayListOfFloats.size edu.umd.cloud9.util.array.ArrayListOfFloats.get'
'ivory.ptc.data.PseudoJudgments.getDocno','edu.umd.cloud9.util.array.ArrayListOfInts.get'
'ivory.ptc.data.PseudoJudgments.getWeight','edu.umd.cloud9.util.array.ArrayListOfFloats.get'
'ivory.ptc.data.PseudoJudgments.add','edu.umd.cloud9.util.array.ArrayListOfInts.add edu.umd.cloud9.util.array.ArrayListOfFloats.add'
'ivory.core.util.QuickSort.quicksortWithStack','edu.umd.cloud9.util.StackOfInts.<init> edu.umd.cloud9.util.StackOfInts.<init> edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.isEmpty edu.umd.cloud9.util.StackOfInts.pop edu.umd.cloud9.util.StackOfInts.pop edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.<init> edu.umd.cloud9.util.StackOfInts.<init> edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.isEmpty edu.umd.cloud9.util.StackOfInts.pop edu.umd.cloud9.util.StackOfInts.pop edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push'
'ivory.core.util.QuickSort.quicksortWithSecondaryAndStack','edu.umd.cloud9.util.StackOfInts.<init> edu.umd.cloud9.util.StackOfInts.<init> edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.isEmpty edu.umd.cloud9.util.StackOfInts.pop edu.umd.cloud9.util.StackOfInts.pop edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push edu.umd.cloud9.util.StackOfInts.push'
'ivory.core.eval.RankedListEvaluator.computeAP','edu.umd.cloud9.collection.DocnoMapping.getDocid'
'ivory.core.eval.RankedListEvaluator.computeNumRelevant','edu.umd.cloud9.collection.DocnoMapping.getDocid'
'ivory.core.eval.RankedListEvaluator.computeRecall','edu.umd.cloud9.collection.DocnoMapping.getDocid'
'ivory.core.eval.RankedListEvaluator.computePN','edu.umd.cloud9.collection.DocnoMapping.getDocid'
'ivory.core.eval.RankedListEvaluator.computeNDCG','edu.umd.cloud9.collection.DocnoMapping.getDocid'
'ivory.core.RetrievalEnvironment.initialize','edu.umd.cloud9.io.FSProperty.readInt'
'ivory.core.RetrievalEnvironment.readCollectionName','edu.umd.cloud9.io.FSProperty.readString'
'ivory.core.RetrievalEnvironment.readCollectionPath','edu.umd.cloud9.io.FSProperty.readString'
'ivory.core.RetrievalEnvironment.readInputFormat','edu.umd.cloud9.io.FSProperty.readString'
'ivory.core.RetrievalEnvironment.readTokenizerClass','edu.umd.cloud9.io.FSProperty.readString'
'ivory.core.RetrievalEnvironment.readDocnoMappingClass','edu.umd.cloud9.io.FSProperty.readString'
'ivory.core.RetrievalEnvironment.readPostingsType','edu.umd.cloud9.io.FSProperty.readString'
'ivory.core.RetrievalEnvironment.readCollectionDocumentCount','edu.umd.cloud9.io.FSProperty.readInt'
'ivory.core.RetrievalEnvironment.readCollectionTermCount','edu.umd.cloud9.io.FSProperty.readInt'
'ivory.core.RetrievalEnvironment.readDocnoOffset','edu.umd.cloud9.io.FSProperty.readInt'
'ivory.core.RetrievalEnvironment.readCollectionLength','edu.umd.cloud9.io.FSProperty.readLong'
'ivory.core.RetrievalEnvironment.readCollectionAverageDocumentLength','edu.umd.cloud9.io.FSProperty.readFloat'
'ivory.core.RetrievalEnvironment.writeCollectionName','edu.umd.cloud9.io.FSProperty.writeString'
'ivory.core.RetrievalEnvironment.writeCollectionPath','edu.umd.cloud9.io.FSProperty.writeString'
'ivory.core.RetrievalEnvironment.writeInputFormat','edu.umd.cloud9.io.FSProperty.writeString'
'ivory.core.RetrievalEnvironment.writeTokenizerClass','edu.umd.cloud9.io.FSProperty.writeString'
'ivory.core.RetrievalEnvironment.writeDocnoMappingClass','edu.umd.cloud9.io.FSProperty.writeString'
'ivory.core.RetrievalEnvironment.writePostingsType','edu.umd.cloud9.io.FSProperty.writeString'
'ivory.core.RetrievalEnvironment.writeCollectionDocumentCount','edu.umd.cloud9.io.FSProperty.writeInt'
'ivory.core.RetrievalEnvironment.writeCollectionTermCount','edu.umd.cloud9.io.FSProperty.writeInt'
'ivory.core.RetrievalEnvironment.writeDocnoOffset','edu.umd.cloud9.io.FSProperty.writeInt'
'ivory.core.RetrievalEnvironment.writeCollectionLength','edu.umd.cloud9.io.FSProperty.writeLong'
'ivory.core.RetrievalEnvironment.writeCollectionAverageDocumentLength','edu.umd.cloud9.io.FSProperty.writeFloat'
'ivory.core.RetrievalEnvironment.loadDocnoMapping','edu.umd.cloud9.collection.DocnoMapping.loadMapping'
'ivory.core.RetrievalEnvironment.main','edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory'
'ivory.smrf.retrieval.distributed.RetrievalServer.initialize','edu.umd.cloud9.collection.DocnoMapping.loadMapping edu.umd.cloud9.collection.DocumentForwardIndex<edu.umd.cloud9.collection.Indexable>.loadIndex'
'ivory.smrf.retrieval.distributed.RetrievalServer.QueryDirectServlet.doPost','edu.umd.cloud9.collection.DocnoMapping.getDocid'
'ivory.smrf.retrieval.distributed.RetrievalServer.QueryBrokerServlet.doPost','edu.umd.cloud9.collection.DocnoMapping.getDocid'
'ivory.smrf.retrieval.distributed.RetrievalServer.FetchDocnoServlet.doPost','edu.umd.cloud9.collection.DocumentForwardIndex<edu.umd.cloud9.collection.Indexable>.getDocument edu.umd.cloud9.collection.Indexable.getDocid edu.umd.cloud9.collection.Indexable.getDisplayContentType edu.umd.cloud9.collection.Indexable.getDisplayContent'
'ivory.smrf.retrieval.distributed.RunDistributedRetrievalServers.ServerMapper.map','edu.umd.cloud9.io.FSProperty.writeInt'
'ivory.smrf.retrieval.distributed.RunDistributedRetrievalServers.ServerMapper.writeIPAddressToHDFS','edu.umd.cloud9.io.FSProperty.writeString'
'ivory.smrf.retrieval.distributed.RunDistributedRetrievalServers.run','edu.umd.cloud9.io.FSProperty.readString'
'ivory.lsh.driver.RunEvalCrossLingPwsim.run','edu.umd.cloud9.io.SequenceFileUtils.readFileIntoMap'
'ivory.smrf.retrieval.distributed.RunQueryBroker.Server.run','edu.umd.cloud9.io.FSProperty.readString'
'ivory.smrf.retrieval.distributed.RunRetrievalBroker.ServerMapper.run','edu.umd.cloud9.io.FSProperty.writeString edu.umd.cloud9.io.FSProperty.readString edu.umd.cloud9.io.FSProperty.writeString'
'ivory.smrf.retrieval.distributed.RunRetrievalBroker.run','edu.umd.cloud9.io.FSProperty.readString'
'ivory.lsh.eval.SampleIntDocVectors.MyMapper.configure','edu.umd.cloud9.util.map.HMapII.<init> edu.umd.cloud9.util.map.HMapII.put'
'ivory.lsh.eval.SampleIntDocVectors.MyMapper.map','edu.umd.cloud9.util.map.HMapII.containsKey'
'ivory.lsh.eval.SampleSignatures.MyMapper.configure','edu.umd.cloud9.io.map.HMapIIW.<init> edu.umd.cloud9.io.map.HMapIIW.put'
'ivory.lsh.eval.SampleSignatures.MyMapper.map','edu.umd.cloud9.io.map.HMapIIW.containsKey'
'ivory.lsh.eval.SampleTermDocVectors.MyMapper.configure','edu.umd.cloud9.util.map.HMapII.<init> edu.umd.cloud9.util.map.HMapII.put'
'ivory.lsh.eval.SampleTermDocVectors.MyMapper.map','edu.umd.cloud9.util.map.HMapII.containsKey'
'ivory.lsh.Signature64Test.testReadWrite','edu.umd.cloud9.io.SequenceFileUtils.readFile'
'ivory.lsh.SignatureTest.testReadWrite','edu.umd.cloud9.io.SequenceFileUtils.readFile'
'ivory.lsh.data.SixtyFourBitSignature.perm','edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray edu.umd.cloud9.io.array.ArrayListOfIntsWritable.getArray'
'ivory.core.data.stat.SpamPercentileScore.main','edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory'
'ivory.ptc.judgments.weighting.SrcSpam.getWeight','edu.umd.cloud9.webgraph.data.AnchorText.getDocuments'
'cc.mrlda.TermCombiner.reduce','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.math.LogMath.add'
'ivory.core.data.document.TermDocVectorsForwardIndex.main','edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory edu.umd.cloud9.debug.MemoryUsageUtils.getUsedMemory'
'cc.mrlda.TermPartitioner.getPartition','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement'
'cc.mrlda.TermReducer.reduce','edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.pair.PairOfInts.toString edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.math.LogMath.add edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.util.map.HMapIV<java.util.Set<java.lang.Integer>>.get edu.umd.cloud9.math.LogMath.add edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfIntFloat.set edu.umd.cloud9.io.map.HMapIFW.clear edu.umd.cloud9.io.map.HMapIFW.put edu.umd.cloud9.io.pair.PairOfInts.getLeftElement edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.map.HMapIFW.clear edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.map.HMapIFW.put edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.math.LogMath.add edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.math.LogMath.add edu.umd.cloud9.math.LogMath.add edu.umd.cloud9.io.pair.PairOfInts.getRightElement edu.umd.cloud9.io.map.HMapIFW.put'
'cc.mrlda.TermReducer.close','edu.umd.cloud9.io.pair.PairOfIntFloat.set edu.umd.cloud9.io.map.HMapIFW.clear edu.umd.cloud9.io.map.HMapIFW.put edu.umd.cloud9.io.map.HMapIFW.isEmpty edu.umd.cloud9.io.pair.PairOfIntFloat.set'
'cc.mrlda.VariationalInference.run','edu.umd.cloud9.io.FileMerger.mergeSequenceFiles edu.umd.cloud9.io.FileMerger.mergeSequenceFiles'
'cc.mrlda.VariationalInference.updateVectorAlpha','edu.umd.cloud9.math.Gamma.digamma edu.umd.cloud9.math.Gamma.digamma edu.umd.cloud9.math.Gamma.trigamma edu.umd.cloud9.math.Gamma.trigamma'
'cc.mrlda.VariationalInference.updateScalarAlpha','edu.umd.cloud9.math.Gamma.digamma edu.umd.cloud9.math.Gamma.digamma edu.umd.cloud9.math.Gamma.trigamma edu.umd.cloud9.math.Gamma.trigamma'
'com.twitter.corpus.download.VerifyHtmlStatusBlockCrawl.verify','edu.umd.cloud9.io.pair.PairOfLongString.<init> edu.umd.cloud9.io.pair.PairOfLongString.clone edu.umd.cloud9.io.pair.PairOfLongString.<init> edu.umd.cloud9.io.pair.PairOfLongString.<init> edu.umd.cloud9.io.pair.PairOfLongString.<init>'
'ivory.integration.wikipedia.VerifyWikipediaProcessingCrosslingual.verifyTermDocVectorsEn','edu.umd.cloud9.io.map.HMapSFW.<init>'
'ivory.integration.wikipedia.VerifyWikipediaProcessingCrosslingual.verifyTermDocVectorsDe','edu.umd.cloud9.io.map.HMapSFW.<init>'
'ivory.integration.wikipedia.VerifyWikipediaProcessingCrosslingual.verifyTermDocVector','edu.umd.cloud9.io.map.HMapSFW.containsKey edu.umd.cloud9.io.map.HMapSFW.get'
'ivory.integration.wikipedia.VerifyWikipediaProcessingMonolingual.verifyTermDocVectorsGalago','edu.umd.cloud9.io.map.HMapSFW.<init>'
'ivory.integration.wikipedia.VerifyWikipediaProcessingMonolingual.verifyTermDocVectorsOpennlp','edu.umd.cloud9.io.map.HMapSFW.<init>'
'ivory.integration.wikipedia.VerifyWikipediaProcessingMonolingual.verifyTermDocVector','edu.umd.cloud9.io.map.HMapSFW.containsKey edu.umd.cloud9.io.map.HMapSFW.get'
'ivory.core.data.document.WeightedIntDocVector.WeightedIntDocVector','edu.umd.cloud9.io.map.HMapIFW.<init>'
'ivory.core.data.document.WeightedIntDocVector.write','edu.umd.cloud9.io.map.HMapIFW.write'
'ivory.core.data.document.WeightedIntDocVector.readFields','edu.umd.cloud9.io.map.HMapIFW.<init> edu.umd.cloud9.io.map.HMapIFW.readFields'
'ivory.core.data.document.WeightedIntDocVector.dot','edu.umd.cloud9.io.map.HMapIFW.dot'
'ivory.core.data.document.WeightedIntDocVector.plus','edu.umd.cloud9.io.map.HMapIFW.plus'
'ivory.core.data.document.WeightedIntDocVector.normalizeWith','edu.umd.cloud9.io.map.HMapIFW.keySet edu.umd.cloud9.io.map.HMapIFW.get edu.umd.cloud9.io.map.HMapIFW.put'
'ivory.core.data.document.WeightedIntDocVector.toString','edu.umd.cloud9.io.map.HMapIFW.toString'
'ivory.core.data.document.WeightedIntDocVector.containsTerm','edu.umd.cloud9.io.map.HMapIFW.containsKey'
'ivory.core.data.document.WeightedIntDocVector.getWeight','edu.umd.cloud9.io.map.HMapIFW.get'
'ivory.lsh.data.WikiDocInfo.readFields','edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.<init> edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.<init> edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.readFields edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.readFields'
'ivory.lsh.data.WikiDocInfo.write','edu.umd.cloud9.io.array.ArrayListWritable<edu.umd.cloud9.io.map.HMapSFW>.write edu.umd.cloud9.io.array.ArrayListWritable<org.apache.hadoop.io.Text>.write'
'ivory.lsh.projection.WriteRandomVectors.generateUnitRandomVector','edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.setSize edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.set edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.size edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.get edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.set'
'ivory.lsh.projection.WriteRandomVectors.generateUnitRandomVectorAsBytes','edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.<init> edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.setSize edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.set edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.size edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.get'
'ivory.lsh.WriteRandomVectorsTest.testBasic','edu.umd.cloud9.io.SequenceFileUtils.readFile edu.umd.cloud9.io.SequenceFileUtils.readFile edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.get edu.umd.cloud9.io.array.ArrayListOfFloatsWritable.get'
'ivory.ptc.driver.XMLFormatJudgments.MyReducer.configure','edu.umd.cloud9.collection.clue.ClueWarcDocnoMapping.loadMapping'
'ivory.ptc.driver.XMLFormatJudgments.MyReducer.reduce','edu.umd.cloud9.collection.clue.ClueWarcDocnoMapping.getDocid'
