@relation neo4j

@attribute fqCaller string
@attribute fqCalls string

@data
'org.animotron.statement.query.AbstractQuery.Searcher._evaluate_','org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.equals org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Node.equals org.neo4j.graphdb.Path.relationships org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.traversal.TraversalDescription.traverse org.neo4j.graphdb.Path.lastRelationship'
'org.animotron.statement.query.AbstractQuery.IntersectionSearcher.haveUSE','org.neo4j.graphdb.Path.nodes'
'org.animotron.statement.query.AbstractQuery.IntersectionSearcher._evaluate_','org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.traversal.TraversalDescription.relationships org.neo4j.graphdb.traversal.TraversalDescription.traverse org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode'
'org.animotron.statement.query.AbstractQuery.DownIntersectionSearcher._evaluate_','org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Relationship.getEndNode'
'org.animotron.statement.query.AbstractQuery.ISearcher._evaluate_','org.neo4j.graphdb.Path.length org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.length org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.endNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.isType org.neo4j.graphdb.Path.endNode'
'org.animotron.statement.query.AbstractQuery.isLeaf','org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.Relationship.getStartNode'
'org.animotron.statement.query.AbstractReference.process','org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.traversal.TraversalDescription.traverse org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Path.lastRelationship org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.Path.lastRelationship'
'org.structr.core.entity.AbstractRelationship.onRelationshipInstantiation','org.neo4j.graphdb.Relationship.getStartNode org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Node.hasProperty org.neo4j.graphdb.Node.hasProperty org.neo4j.graphdb.Node.getProperty org.neo4j.graphdb.Node.getProperty'
'org.structr.core.entity.AbstractRelationship.removeProperty','org.neo4j.graphdb.Relationship.removeProperty'
'org.structr.core.entity.AbstractRelationship.hashCode','org.neo4j.graphdb.Relationship.getId'
